Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-11-24,175.1,175.5,174.6459,174.97,14026673.0,0.0,1.0,169.09561014346508,169.48189366178252,168.6570817792952,168.9700680000119,14026673.0
2017-11-22,173.36,175.0,173.05,174.96,25588925.0,0.0,1.0,167.41527683878417,168.99903926388572,167.11590711208814,168.960410912054,25588925.0
2017-11-21,170.78,173.7,170.78,173.14,25131295.0,0.0,1.0,164.92374814563658,167.74361782935398,164.92374814563658,167.20282090370955,25131295.0
2017-11-20,170.29,170.56,169.56,169.98,16262447.0,0.0,1.0,164.4505508356977,164.711292210562,163.74558341476836,164.15118110900167,16262447.0
2017-11-17,171.04,171.39,169.64,170.15,21899544.0,0.0,1.0,165.17483243254293,165.5128305110707,163.82284011843183,164.3153516042866,21899544.0
2017-11-16,171.18,171.87,170.3,171.1,23637484.0,0.0,1.0,165.31003166395405,165.97637073305165,164.46020792365564,165.23277496029056,23637484.0
2017-11-15,169.97,170.3197,168.38,169.08,29158070.0,0.0,1.0,164.14152402104375,164.47923238693278,162.60604703573188,163.28204319278743,29158070.0
2017-11-14,173.04,173.48,171.18,171.34,24782487.0,0.0,1.0,167.1062500241302,167.5311618942794,165.31003166395405,165.46454507128104,24782487.0
2017-11-13,173.5,174.5,173.4,173.97,16982080.0,0.0,1.0,167.55047607019526,168.5161848659889,167.4539051906159,168.00435920421828,16982080.0
2017-11-10,175.11,175.38,174.27,174.67,25145500.0,0.63,1.0,169.10526723142303,169.3660086062873,168.29407184295638,168.6803553612738,25145500.0
2017-11-09,175.11,176.095,173.14,175.88,29185668.0,0.0,1.0,168.49753010446472,169.44533472529102,166.60192086281202,169.23845351363858,29185668.0
2017-11-08,174.66,176.24,174.33,176.24,23907639.0,0.0,1.0,168.06452291728516,169.5848592633822,167.7469843133535,169.5848592633822,23907639.0
2017-11-07,173.91,175.25,173.6,174.81,24361485.0,0.0,1.0,167.3428442719859,168.63224345158721,167.04455043192888,168.208858646345,24361485.0
2017-11-06,172.365,174.99,171.72,174.25,35026306.0,0.0,1.0,165.8561862626695,168.38206152121683,165.23554262771216,167.6700052578549,35026306.0
2017-11-03,174.0,174.26,171.12,172.5,59398631.0,0.0,1.0,167.42944570942183,167.67962763979222,164.65819971147278,165.98608841882336,59398631.0
2017-11-02,167.64,168.5,165.28,168.11,41393373.0,0.0,1.0,161.30961079728434,162.1371356438941,159.0387286600761,161.76186274833853,41393373.0
2017-11-01,169.87,169.94,165.61,166.89,33637762.0,0.0,1.0,163.4554019693074,163.52275864286864,159.35626726400776,160.5879321519851,33637762.0
2017-10-31,167.9,169.6499,166.94,169.04,36046828.0,0.0,1.0,161.55979272765475,163.24361334286692,160.63604406167173,162.65674426850956,36046828.0
2017-10-30,163.89,168.07,163.72,166.72,44700772.0,0.0,1.0,157.70121757078817,161.72337322058922,157.53763707785367,160.42435165905061,44700772.0
2017-10-27,159.29,163.6,158.7,163.05,44454160.0,0.0,1.0,153.27492187961954,157.4221684946058,152.7072013453175,156.89293748805304,44454160.0
2017-10-26,157.23,157.8295,156.78,157.41,17000469.0,0.0,1.0,151.292711200531,151.86957299767352,150.85970401335146,151.46591407540282,17000469.0
2017-10-25,156.91,157.55,155.27,156.41,21207098.0,0.0,1.0,150.98479497853666,151.60062742252535,149.40672434081569,150.5036758816705,21207098.0
2017-10-24,156.29,157.42,156.2,157.1,17757230.0,0.0,1.0,150.38820729842263,151.47553645734013,150.3016058609867,151.1676202353458,17757230.0
2017-10-23,156.89,157.69,155.5,156.17,21984327.0,0.0,1.0,150.965550214662,151.73534076964785,149.6280391253741,150.27273871517474,21984327.0
2017-10-20,156.61,157.75,155.96,156.25,23974146.0,0.0,1.0,150.696123520417,151.7930750612718,150.07066869449096,150.34971777067332,23974146.0
2017-10-19,156.75,157.08,155.02,155.98,42584166.0,0.0,1.0,150.8308368675395,151.14837547147116,149.1661647923826,150.0899134583656,42584166.0
2017-10-18,160.42,160.71,159.6,159.76,16374164.0,0.0,1.0,154.36225103853704,154.64130011471946,153.57321571967657,153.72717383067373,16374164.0
2017-10-17,159.78,160.87,159.23,160.47,18997275.0,0.0,1.0,153.7464185945484,154.7952582257166,153.2171875879956,154.41036294822368,18997275.0
2017-10-16,157.9,160.0,157.65,159.88,24121452.0,0.0,1.0,151.93741079033165,153.95811099716948,151.69685124189857,153.84264241392162,24121452.0
2017-10-13,156.73,157.28,156.41,156.99,16394188.0,0.0,1.0,150.81159210366482,151.34082311021763,150.5036758816705,151.06177403403527,16394188.0
2017-10-12,156.35,157.37,155.7299,156.0,16125054.0,0.0,1.0,150.44594159004657,151.42742454765352,149.84925768611313,150.10915822224027,16125054.0
2017-10-11,155.97,156.98,155.75,156.55,16905640.0,0.0,1.0,150.0802910764283,151.0521516520979,149.86859867380718,150.63838922879305,16905640.0
2017-10-10,156.055,158.0,155.1,155.9,15617014.0,0.0,1.0,150.16208132289555,152.03363460970488,149.24314384788119,150.01293440286705,15617014.0
2017-10-09,155.81,156.73,155.485,155.84,16262923.0,0.0,1.0,149.92633296543113,150.81159210366482,149.61360555246813,149.9552001112431,16262923.0
2017-10-06,154.97,155.49,154.56,155.3,17407558.0,0.0,1.0,149.118052882696,149.6184167434368,148.72353522326574,149.43559148662766,17407558.0
2017-10-05,154.18,155.44,154.05,155.39,21283769.0,0.0,1.0,148.35788470964746,149.57030483375016,148.23279374446227,149.52219292406355,21283769.0
2017-10-04,153.63,153.86,152.46,153.48,20163750.0,0.0,1.0,147.8286537030947,148.04996848765313,146.70283501642788,147.68431797403483,20163750.0
2017-10-03,154.01,155.09,153.91,154.48,16230293.0,0.0,1.0,148.19430421671296,149.23352146594385,148.09808039733971,148.64655616776713,16230293.0
2017-10-02,154.26,154.45,152.72,153.81,18698842.0,0.0,1.0,148.43486376514602,148.61768902195516,146.95301694679827,148.0018565779665,18698842.0
2017-09-29,153.21,154.13,152.0,154.12,26299810.0,0.0,1.0,147.42451366172713,148.30977279996083,146.26020544731102,148.30015041802352,26299810.0
2017-09-28,153.89,154.28,152.7,153.28,22005455.0,0.0,1.0,148.07883563346508,148.4541085290207,146.93377218292363,147.49187033528838,22005455.0
2017-09-27,153.8,154.7189,153.54,154.23,25504227.0,0.0,1.0,147.9922341960292,148.87643487224977,147.74205226565877,148.40599661933405,25504227.0
2017-09-26,151.78,153.92,151.69,153.14,36660045.0,0.0,1.0,146.0485130446899,148.10770277927705,145.961911607254,147.35715698816583,36660045.0
2017-09-25,149.99,151.83,149.16,150.55,44387336.0,0.0,1.0,144.32610667790908,146.09662495437655,143.52744897711125,144.8649600663992,44387336.0
2017-09-22,152.02,152.27,150.56,151.89,46645443.0,0.0,1.0,146.2794502111857,146.52000975961874,144.8745824483365,146.15435924600044,46645443.0
2017-09-21,155.8,155.8,152.75,153.39,37511661.0,0.0,1.0,149.9167105834938,149.9167105834938,146.98188409261024,147.5977165365989,37511661.0
2017-09-20,157.9,158.26,153.83,156.07,52951364.0,0.0,1.0,151.93741079033165,152.28381654007526,148.02110134184116,150.17651489580152,52951364.0
2017-09-19,159.51,159.77,158.44,158.73,20810632.0,0.0,1.0,153.48661428224065,153.73679621261107,152.4570194149471,152.73606849112946,20810632.0
2017-09-18,160.11,160.5,157.995,158.67,28269435.0,0.0,1.0,154.06395719848007,154.43923009403565,152.0288234187362,152.6783341995055,28269435.0
2017-09-15,158.47,160.97,158.0,159.88,49114602.0,0.0,1.0,152.48588656075907,154.89148204508984,152.03363460970488,153.84264241392162,49114602.0
2017-09-14,158.99,159.4,158.09,158.28,23760749.0,0.0,1.0,152.98625042149988,153.38076808093012,152.1202360471408,152.30306130394993,23760749.0
2017-09-13,159.87,159.96,157.91,159.65,44907361.0,0.0,1.0,153.8330200319843,153.9196214694202,151.94703317226896,153.62132762936318,44907361.0
2017-09-12,162.61,163.96,158.77,160.86,71714046.0,0.0,1.0,156.46955268281084,157.76857424434945,152.77455801887876,154.7856358437793,71714046.0
2017-09-11,160.5,162.05,159.89,161.5,31580798.0,0.0,1.0,154.43923009403565,155.93069929432073,153.85226479585893,155.40146828776795,31580798.0
2017-09-08,160.86,161.15,158.53,158.63,28611535.0,0.0,1.0,154.7856358437793,155.06468491996165,152.54362085238301,152.63984467175624,28611535.0
2017-09-07,162.09,162.24,160.36,161.26,21928502.0,0.0,1.0,155.96918882207004,156.11352455112987,154.30451674691315,155.1705311212722,21928502.0
2017-09-06,162.71,162.99,160.52,161.91,21651726.0,0.0,1.0,156.56577650218406,156.83520319642912,154.45847485791032,155.7959859471982,21651726.0
2017-09-05,163.75,164.25,160.56,162.08,29536314.0,0.0,1.0,157.56650422366565,158.0476233205318,154.4969643856596,155.9595664401327,29536314.0
2017-09-01,164.8,164.94,163.63,164.05,16591051.0,0.0,1.0,158.5768543270846,158.7115676742071,157.45103564041779,157.85517568178537,16591051.0
2017-08-31,163.64,164.52,163.48,164.0,26785096.0,0.0,1.0,157.4606580223551,158.30742763283953,157.30669991135792,157.80706377209873,26785096.0
2017-08-30,163.8,163.89,162.61,163.35,27269584.0,0.0,1.0,157.61461613335229,157.70121757078817,156.46955268281084,157.18160894617273,27269584.0
2017-08-29,160.1,163.12,160.0,162.91,29516910.0,0.0,1.0,154.05433481654273,156.9602941616143,153.95811099716948,156.7582241409305,29516910.0
2017-08-28,160.14,162.0,159.93,161.47,25965972.0,0.0,1.0,154.092824344292,155.88258738463412,153.89075432360823,155.37260114195598,25965972.0
2017-08-25,159.65,160.56,159.27,159.86,25480063.0,0.0,1.0,153.62132762936318,154.4969643856596,153.25567711574493,153.82339765004699,25480063.0
2017-08-24,160.43,160.74,158.55,159.27,19818918.0,0.0,1.0,154.3718734204744,154.6701672605314,152.56286561625765,153.25567711574493,19818918.0
2017-08-23,159.07,160.47,158.88,159.98,19399081.0,0.0,1.0,153.06322947699843,154.41036294822368,152.8804042201893,153.93886623329485,19399081.0
2017-08-22,158.23,160.0,158.02,159.78,21604585.0,0.0,1.0,152.2549493942633,153.95811099716948,152.05287937357954,153.7464185945484,21604585.0
2017-08-21,157.5,157.89,155.1101,157.21,26368528.0,0.0,1.0,151.5525155128387,151.92778840839432,149.25286245363787,151.27346643665635,26368528.0
2017-08-18,157.86,159.5,156.72,157.5,27428069.0,0.0,1.0,151.89892126258238,153.47699190030335,150.80196972172752,151.5525155128387,27428069.0
2017-08-17,160.52,160.71,157.84,157.86,27940565.0,0.0,1.0,154.45847485791032,154.64130011471946,151.8796764987077,151.89892126258238,27940565.0
2017-08-16,161.94,162.51,160.15,160.95,27671612.0,0.0,1.0,155.82485309301018,156.3733288634376,154.10244672622935,154.87223728121518,27671612.0
2017-08-15,160.66,162.195,160.14,161.6,29465487.0,0.0,1.0,154.59318820503282,156.0702238324119,154.092824344292,155.49769210714118,29465487.0
2017-08-14,159.32,160.21,158.75,159.85,22122734.0,0.0,1.0,153.3037890254315,154.1601810178533,152.7553132550041,153.81377526810965,22122734.0
2017-08-11,156.6,158.5728,156.07,157.48,26257096.0,0.0,1.0,150.68650113847963,152.58480464707475,150.17651489580152,151.53327074896407,26257096.0
2017-08-10,159.9,160.0,154.63,155.32,40804273.0,0.63,1.0,153.86188717779626,153.95811099716948,148.790891896827,149.45483625050227,40804273.0
2017-08-09,159.26,161.27,159.11,161.059998,26131530.0,0.0,1.0,152.62697801381847,154.55326349546974,152.4832253659341,154.35200787172957,26131530.0
2017-08-08,158.6,161.83,158.27,160.08,36205896.0,0.0,1.0,151.99446636312703,155.08994004757156,151.67821053778133,153.41282582225332,36205896.0
2017-08-07,157.06,158.92,156.6701,158.81,21870321.0,0.0,1.0,150.518605844847,152.3011386786138,150.1449447954461,152.19572007016524,21870321.0
2017-08-04,156.07,157.4,155.69,156.39,20559852.0,0.0,1.0,149.56983836880983,150.84444518005168,149.2056649941693,149.87651068429656,20559852.0
2017-08-03,157.05,157.21,155.02,155.57,27097296.0,0.0,1.0,150.50902233498803,150.6623584927314,148.56356983361889,149.09066287586174,27097296.0
2017-08-02,159.28,159.75,156.16,157.14,69936800.0,0.0,1.0,152.6461450335364,153.0965699969076,149.65608995754047,150.59527392371868,69936800.0
2017-08-01,149.1,150.22,148.41,150.05,35368645.0,0.0,1.0,142.89013199711374,143.96348510131742,142.22886981684542,143.8005654337151,35368645.0
2017-07-31,149.9,150.33,148.13,148.73,19845920.0,0.0,1.0,143.65681278583068,144.068903709766,141.9605315407945,142.53554213233218,19845920.0
2017-07-28,149.89,150.23,149.19,149.5,17213653.0,0.0,1.0,143.64722927597168,143.9730686111764,142.97638358584442,143.2734723914722,17213653.0
2017-07-27,153.75,153.99,147.3,150.56,32476337.0,0.0,1.0,147.3464640815308,147.57646831814586,141.16510022250074,144.28932443652212,32476337.0
2017-07-26,153.35,153.93,153.06,153.46,15780951.0,0.0,1.0,146.96312368717233,147.5189672589921,146.68520190126245,147.06854229562092,15780951.0
2017-07-25,151.8,153.84,151.8,152.74,18853932.0,0.0,1.0,145.47767965903333,147.43271567026144,145.47767965903333,146.3785295857757,18853932.0
2017-07-24,150.58,152.44,149.9,152.09,21493160.0,0.0,1.0,144.30849145624006,146.09102429000686,143.65681278583068,145.7556014449432,21493160.0
2017-07-21,149.99,150.44,148.88,150.27,26252630.0,0.0,1.0,143.74306437456133,144.1743223182146,142.6792947802166,144.01140265061224,26252630.0
2017-07-20,151.5,151.74,150.19,150.34,17243748.0,0.0,1.0,145.19017436326448,145.42017859987956,143.93473457174053,144.07848721962498,17243748.0
2017-07-19,150.48,151.42,149.95,151.02,20922969.0,0.0,1.0,144.21265635765042,145.11350628439277,143.70473033512548,144.73016589003436,20922969.0
2017-07-18,149.2,150.13,148.67,150.08,17868792.0,0.0,1.0,142.98596709570336,143.87723351258677,142.47804107317842,143.82931596329198,17868792.0
2017-07-17,148.82,150.9,148.57,149.56,23793456.0,0.0,1.0,142.62179372106283,144.6151637717268,142.3822059745888,143.33097345062598,23793456.0
2017-07-14,147.97,149.33,147.33,149.04,20132061.0,0.0,1.0,141.80719538305112,143.1105527238699,141.19385075207762,142.83263093795998,20132061.0
2017-07-13,145.5,148.49,145.44,147.77,25199373.0,0.0,1.0,139.44006844788768,142.30553789571712,139.3825673887339,141.61552518587192,25199373.0
2017-07-12,145.87,146.18,144.82,145.74,24884478.0,0.0,1.0,139.79465831266924,140.09174711829706,138.7883897774783,139.67007268450274,24884478.0
2017-07-11,144.73,145.85,144.38,145.53,19781836.0,0.0,1.0,138.70213818874763,139.7754912929513,138.366715343684,139.46881897746457,19781836.0
2017-07-10,144.11,145.95,143.37,145.06,21090636.0,0.0,1.0,138.10796057749207,139.87132639154092,137.39878084792892,139.0183940140934,21090636.0
2017-07-07,142.9,144.75,142.9,144.18,19201712.0,0.0,1.0,136.9483558845577,138.72130520846557,136.9483558845577,138.17504514650477,19201712.0
2017-07-06,143.02,143.5,142.41,142.73,24128782.0,0.0,1.0,137.06335800286527,137.5233664760954,136.47876390146862,136.78543621695536,24128782.0
2017-07-05,143.69,144.79,142.7237,144.09,21569557.0,0.0,1.0,137.70545316341565,138.75963924790142,136.77939860574423,138.08879355777412,21569557.0
2017-07-03,144.88,145.3,143.1,143.5,14258300.0,0.0,1.0,138.84589083663207,139.24839825070845,137.14002608173695,137.5233664760954,14258300.0
2017-06-30,144.45,144.96,143.78,144.02,23024107.0,0.0,1.0,138.4337999126967,138.92255891550377,137.79170475214633,138.0217089887614,23024107.0
2017-06-29,144.71,145.13,142.28,143.68,31499368.0,0.0,1.0,138.68297116902974,139.0854785831061,136.35417827330213,137.6958696535567,31499368.0
2017-06-28,144.49,146.11,143.1601,145.83,22082432.0,0.0,1.0,138.4721339521326,140.02466254928433,137.1976229759893,139.75632427323342,22082432.0
2017-06-27,145.01,146.16,143.62,143.73,24761891.0,0.0,1.0,138.97047646479857,140.07258009857912,137.63836859440295,137.7437872028515,24761891.0
2017-06-26,147.17,148.28,145.38,145.82,25692361.0,0.0,1.0,141.0405145943342,142.10428418867892,139.32506632958012,139.74674076337442,25692361.0
2017-06-23,145.13,147.16,145.11,146.28,35439389.0,0.0,1.0,139.0854785831061,141.03093108447524,139.06631156338818,140.18758221688665,35439389.0
2017-06-22,145.77,146.7,145.1199,145.63,19106294.0,0.0,1.0,139.69882321407965,140.59008963096304,139.07579923814856,139.56465407605415,19106294.0
2017-06-21,145.52,146.0693,144.61,145.87,21265751.0,0.0,1.0,139.4592354676056,139.98565766415834,138.58713607044012,139.79465831266924,21265751.0
2017-06-20,146.87,146.87,144.94,145.01,24900073.0,0.0,1.0,140.7530092985654,140.7530092985654,138.90339189578583,138.97047646479857,24900073.0
2017-06-19,143.66,146.74,143.66,146.34,32541404.0,0.0,1.0,137.67670263383877,140.6284236703989,137.67670263383877,140.24508327604042,32541404.0
2017-06-16,143.78,144.5,142.2,142.27,50361093.0,0.0,1.0,137.79170475214633,138.48171746199154,136.27751019443042,136.34459476344315,50361093.0
2017-06-15,143.32,144.4798,142.21,144.29,32165373.0,0.0,1.0,137.3508632986341,138.46235877207644,136.2870937042894,138.28046375495333,32165373.0
2017-06-14,147.5,147.5,143.84,145.16,31531232.0,0.0,1.0,141.35677041967995,141.35677041967995,137.8492058113001,139.11422911268298,31531232.0
2017-06-13,147.16,147.45,145.15,146.59,34165445.0,0.0,1.0,141.03093108447524,141.30885287038512,139.10464560282404,140.48467102251448,34165445.0
2017-06-12,145.74,146.09,142.51,145.42,72307330.0,0.0,1.0,139.67007268450274,140.0054955295664,136.5745990000582,139.36340036901598,72307330.0
2017-06-09,155.19,155.19,146.02,148.98,64882657.0,0.0,1.0,148.7264895012212,148.7264895012212,139.93841096055368,142.7751298788062,64882657.0
2017-06-08,155.25,155.54,154.4,154.99,21250798.0,0.0,1.0,148.783990560375,149.06191234628486,147.96939222236327,148.534819304042,21250798.0
2017-06-07,155.02,155.98,154.48,155.37,21069647.0,0.0,1.0,148.56356983361889,149.48358678007915,148.04606030123495,148.89899267868253,21069647.0
2017-06-06,153.9,155.81,153.78,154.45,26624926.0,0.0,1.0,147.4902167294152,149.32066711247683,147.37521461110768,148.01730977165806,26624926.0
2017-06-05,154.34,154.45,153.46,153.93,25331662.0,0.0,1.0,147.9118911632095,148.01730977165806,147.06854229562092,147.5189672589921,25331662.0
2017-06-02,153.58,155.45,152.89,155.45,27770715.0,0.0,1.0,147.18354441392844,148.9756607575542,146.5222822336601,148.9756607575542,27770715.0
2017-06-01,153.17,153.33,152.22,153.18,16404088.0,0.0,1.0,146.790620509711,146.94395666745442,145.8801870731097,146.80020401957,16404088.0
2017-05-31,153.97,154.17,152.38,152.76,24451164.0,0.0,1.0,147.55730129842794,147.74897149560715,146.0335232308531,146.3976966054936,24451164.0
2017-05-30,153.42,154.43,153.33,153.67,20126851.0,0.0,1.0,147.03020825618506,147.99814275194018,146.94395666745442,147.2697960026591,20126851.0
2017-05-26,154.0,154.24,153.31,153.61,21927637.0,0.0,1.0,147.58605182800483,147.81605606461991,146.9247896477365,147.21229494350536,21927637.0
2017-05-25,153.73,154.35,153.03,153.87,19235598.0,0.0,1.0,147.32729706181286,147.92147467306847,146.65645137168556,147.46146619983833,19235598.0
2017-05-24,153.84,154.17,152.67,153.34,19219154.0,0.0,1.0,147.43271567026144,147.74897149560715,146.31144501676295,146.95354017731339,19219154.0
2017-05-23,154.9,154.9,153.31,153.8,19918871.0,0.0,1.0,148.44856771531136,148.44856771531136,146.9247896477365,147.39438163082562,19918871.0
2017-05-22,154.0,154.58,152.91,153.99,22966437.0,0.0,1.0,147.58605182800483,148.1418953998246,146.54144925337803,147.57646831814586,22966437.0
2017-05-19,153.38,153.98,152.63,153.06,26960788.0,0.0,1.0,146.9918742167492,147.5668848082869,146.27311097732712,146.68520190126245,26960788.0
2017-05-18,151.27,153.34,151.13,152.54,33568215.0,0.0,1.0,144.9697536365084,146.95354017731339,144.83558449848292,146.18685938859645,33568215.0
2017-05-17,153.6,154.57,149.71,150.25,50767678.0,0.0,1.0,147.20271143364636,148.13231188996562,143.47472609851042,143.99223563089433,50767678.0
2017-05-16,155.94,156.06,154.72,155.47,20048478.0,0.0,1.0,149.44525274064333,149.56025485895086,148.27606453785003,148.99482777727215,20048478.0
2017-05-15,156.01,156.65,155.05,155.7,26009719.0,0.0,1.0,149.51233730965603,150.1256819406296,148.59232036319577,149.21524850402824,26009719.0
2017-05-12,154.7,156.42,154.67,156.1,32527017.0,0.0,1.0,148.2568975181321,149.90526121387344,148.2281469885552,149.5985888983867,32527017.0
2017-05-11,152.45,154.07,152.31,153.95,27255058.0,0.63,1.0,146.1006077998658,147.65313639701753,145.96643866184036,147.53813427871,27255058.0
2017-05-10,153.63,153.94,152.11,153.26,25805692.0,0.0,1.0,146.63141136782392,146.9272893703236,145.18065471040615,146.278266655163,25805692.0
2017-05-09,153.87,154.88,153.45,153.99,39130363.0,0.0,1.0,146.86047820846883,147.82446782951615,146.45961123734023,146.9750116287913,39130363.0
2017-05-08,149.03,153.7,149.03,153.01,48752413.0,0.0,1.0,142.24096358879643,146.69822252967867,142.24096358879643,146.03965536282456,48752413.0
2017-05-05,146.76,148.98,146.76,148.96,27327725.0,0.0,1.0,140.07437305436332,142.19324133032873,140.07437305436332,142.17415242694167,27327725.0
2017-05-04,146.52,147.14,145.81,146.53,23371872.0,0.0,1.0,139.84530621371843,140.43706221871776,139.16765014347723,139.85485066541196,23371872.0
2017-05-03,145.59,147.49,144.27,147.06,45697034.0,0.0,1.0,138.9576722062194,140.7711180279916,137.69780458267238,140.36070660516947,45697034.0
2017-05-02,147.54,148.09,146.84,147.51,45352194.0,0.0,1.0,140.81884028645928,141.34378512960387,140.15072866791164,140.79020693137866,45352194.0
2017-05-01,145.1,147.2,144.96,146.58,33602943.0,0.0,1.0,138.489994073236,140.49432892887899,138.3563717495265,139.90257292387966,33602943.0
2017-04-28,144.09,144.3,143.27,143.65,20860358.0,0.0,1.0,137.5260044521887,137.726437937753,136.7433594133186,137.10604857767302,20860358.0
2017-04-27,143.9225,144.16,143.31,143.79,14246347.0,0.0,1.0,137.36613488632193,137.59281561404345,136.78153722009273,137.23967090138254,14246347.0
2017-04-26,144.47,144.6,143.3762,143.68,20041241.0,0.0,1.0,137.88869361654312,138.0127714885591,136.84472149030395,137.13468193275364,20041241.0
2017-04-25,143.91,144.9,143.87,144.53,18871501.0,0.0,1.0,137.354204321705,138.29910503936526,137.31602651493085,137.94596032670435,18871501.0
2017-04-24,143.5,143.95,143.18,143.64,17116599.0,0.0,1.0,136.96288180226995,137.39238212847914,136.65745934807674,137.09650412597946,17116599.0
2017-04-21,142.44,142.68,141.85,142.27,17320928.0,0.0,1.0,135.95116992275493,136.18023676339985,135.38804727283616,135.7889142439648,17320928.0
2017-04-20,141.22,142.92,141.16,142.44,23319562.0,0.0,1.0,134.78674681614328,136.40930360404474,134.72948010598205,135.95116992275493,23319562.0
2017-04-19,141.88,142.0,140.45,140.68,17328375.0,0.0,1.0,135.41668062791678,135.53121404823924,134.05182403574085,134.27134642469224,17328375.0
2017-04-18,141.41,142.04,141.11,141.2,14697544.0,0.0,1.0,134.9680913983205,135.5693918550134,134.68175784751438,134.7676579127562,14697544.0
2017-04-17,141.48,141.88,140.87,141.83,16582094.0,0.0,1.0,135.03490256017525,135.41668062791678,134.45269100686946,135.3689583694491,16582094.0
2017-04-13,141.91,142.38,141.05,141.05,17822880.0,0.0,1.0,135.4453139829974,135.8939032125937,134.62449113735315,134.62449113735315,17822880.0
2017-04-12,141.6,142.15,141.01,141.8,20350000.0,0.0,1.0,135.1494359804977,135.67438082364234,134.58631333057897,135.3403250143685,20350000.0
2017-04-11,142.94,143.35,140.06,141.63,30379376.0,0.0,1.0,136.42839250743182,136.81971502686687,133.6795904196929,135.17806933557833,30379376.0
2017-04-10,143.6,143.8792,142.9,143.17,18933397.0,0.0,1.0,137.05832631920532,137.32480741048892,136.39021470065768,136.64791489638318,18933397.0
2017-04-07,143.73,144.18,143.27,143.34,16658543.0,0.0,1.0,137.1824041912213,137.61190451743053,136.7433594133186,136.81017057517334,16658543.0
2017-04-06,144.29,144.52,143.45,143.66,21149034.0,0.0,1.0,137.71689348605943,137.93641587501082,136.91515954380225,137.11559302936655,21149034.0
2017-04-05,144.22,145.46,143.81,144.02,27717854.0,0.0,1.0,137.65008232420467,138.83359433420338,137.25875980476962,137.45919329033393,27717854.0
2017-04-04,143.25,144.89,143.17,144.77,19891354.0,0.0,1.0,136.7242705099315,138.2895605876717,136.64791489638318,138.17502716734927,19891354.0
2017-04-03,143.71,144.12,143.05,143.7,19985714.0,0.0,1.0,137.16331528783425,137.5546378072693,136.53338147606075,137.1537708361407,19985714.0
2017-03-31,143.72,144.27,143.01,143.66,19661651.0,0.0,1.0,137.17285973952778,137.69780458267238,136.49520366928658,137.11559302936655,19661651.0
2017-03-30,144.19,144.5,143.5,143.93,21207252.0,0.0,1.0,137.62144896912406,137.91732697162374,136.96288180226995,137.37329322509208,21207252.0
2017-03-29,143.68,144.49,143.19,144.12,29189955.0,0.0,1.0,137.13468193275364,137.9077825199302,136.66700379977027,137.5546378072693,29189955.0
2017-03-28,140.91,144.04,140.62,143.8,33374805.0,0.0,1.0,134.4908688136436,137.478282193721,134.214079714531,137.2492153530761,33374805.0
2017-03-27,139.39,141.22,138.62,140.88,23575094.0,0.0,1.0,133.04011215622583,134.78674681614328,132.30518937582343,134.462235458563,23575094.0
2017-03-24,141.5,141.74,140.35,140.64,22395563.0,0.0,1.0,135.05399146356234,135.28305830420726,133.95637951880548,134.23316861791807,22395563.0
2017-03-23,141.26,141.5844,140.61,140.92,20346301.0,0.0,1.0,134.82492462291742,135.1345466358558,134.20453526283748,134.50041326533713,20346301.0
2017-03-22,139.845,141.6,139.76,141.42,25860165.0,0.0,1.0,133.4743847082818,135.1494359804977,133.39325686888674,134.97763585001402,25860165.0
2017-03-21,142.11,142.8,139.73,139.84,39529912.0,0.0,1.0,135.6362030168682,136.2947701837223,133.36462351380612,133.46961248243505,39529912.0
2017-03-20,140.4,141.5,140.23,141.46,21542038.0,0.0,1.0,134.00410177727318,135.05399146356234,133.84184609848302,135.0158136567882,21542038.0
2017-03-17,141.0,141.0,139.89,139.99,43884952.0,0.0,1.0,134.57676887888545,134.57676887888545,133.51733474090273,133.61277925783813,43884952.0
2017-03-16,140.72,141.02,140.26,140.69,19231998.0,0.0,1.0,134.30952423146638,134.59585778227253,133.87047945356363,134.28089087638577,19231998.0
2017-03-15,139.41,140.7501,139.025,140.46,25691774.0,0.0,1.0,133.05920105961292,134.33825303106394,132.6917396694117,134.0613684874344,25691774.0
2017-03-14,139.3,139.65,138.84,138.99,15309065.0,0.0,1.0,132.95421209098402,133.28826790025784,132.51516731308126,132.65833408848434,15309065.0
2017-03-13,138.85,139.43,138.82,139.2,17421717.0,0.0,1.0,132.5247117647748,133.078289963,132.49607840969418,132.8587675740486,17421717.0
2017-03-10,139.25,139.3571,138.64,139.14,19612801.0,0.0,1.0,132.9064898325163,133.0087109101541,132.3242782792105,132.80150086388738,19612801.0
2017-03-09,138.74,138.79,137.05,138.68,22155904.0,0.0,1.0,132.4197227961459,132.46744505461356,130.80671045993796,132.36245608598466,22155904.0
2017-03-08,138.95,139.8,138.82,139.0,18707236.0,0.0,1.0,132.62015628171017,133.4314346756609,132.49607840969418,132.66787854017787,18707236.0
2017-03-07,139.06,139.98,138.79,139.52,17446297.0,0.0,1.0,132.7251452503391,133.60323480614457,132.46744505461356,133.16419002824185,17446297.0
2017-03-06,139.365,139.77,138.5959,139.34,21750044.0,0.0,1.0,133.016251026992,133.4028013205803,132.28218724724198,132.99238989775816,21750044.0
