,AAPL,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2013-09-03 20:00:00+00:00,488.58,,0.0,,0.5325478157377794,,,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-09-03 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-03 20:00:00+0000', tz='UTC'), 'id': '6d677531df414d8092b5c5fe36e30748', 'filled': 0}]",2013-09-03 20:00:00+00:00,2013-09,2013-09-03 13:31:00+00:00,0.0,100000.0,[],0.0,,0.0,0.0,0,,100000.0,0.0,0.0,1,[],0.0
2013-09-04 20:00:00+00:00,498.691,0.00028101212679397134,-2.5034549999802813e-05,0.009442504378612333,1.8939906016080688,3.993898425300116,-7.036035894499621e-05,-4989.413455,95010.58654500001,4986.91,4986.91,0.0,0.04987034848173257,4986.91,4986.91,1,-2.5034549999816135e-05,0.04987034848173257,0.04987034848173257,"[{'status': 1, 'created': Timestamp('2013-09-03 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-04 20:00:00+0000', tz='UTC'), 'id': '6d677531df414d8092b5c5fe36e30748', 'filled': 10}, {'status': 0, 'created': Timestamp('2013-09-04 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-04 20:00:00+0000', tz='UTC'), 'id': 'b76a347c69224b4aad40dc03596f6fb3', 'filled': 0}]",2013-09-04 20:00:00+00:00,2013-09,2013-09-04 13:31:00+00:00,-2.50345499998366,99997.49654500002,"[{'amount': 10, 'last_sale_price': 498.691, 'cost_basis': 498.9413455, 'sid': Equity(0 [AAPL])}]",-2.5034549999802813e-05,-11.224972160321824,0.0,0.0,0,-11.224972160321823,100000.0,0.0,0.0,2,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': '6d677531df414d8092b5c5fe36e30748', 'price': 498.9403455, 'dt': Timestamp('2013-09-04 20:00:00+0000', tz='UTC')}]",0.0
2013-09-05 20:00:00+00:00,495.27,0.003254708833604633,-0.0003919980499997866,-0.09753703771908355,2.4091616637779114,5.6381399905958896,0.000481043854444258,-4955.18635,90055.40019500002,9905.4,9905.4,0.0,0.09909284420169599,9905.4,9905.4,1,-0.0003919980499998133,0.09909284420169599,0.09909284420169599,"[{'status': 1, 'created': Timestamp('2013-09-04 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-05 20:00:00+0000', tz='UTC'), 'id': 'b76a347c69224b4aad40dc03596f6fb3', 'filled': 10}, {'status': 0, 'created': Timestamp('2013-09-05 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-05 20:00:00+0000', tz='UTC'), 'id': '436b15ee574740bd813ea668d73383a2', 'filled': 0}]",2013-09-05 20:00:00+00:00,2013-09,2013-09-05 13:31:00+00:00,-36.69634999999835,99960.80019500002,"[{'amount': 20, 'last_sale_price': 495.27, 'cost_basis': 497.22999025, 'sid': Equity(0 [AAPL])}]",-0.0003669726869960366,-10.117220799496723,0.0,0.0,0,-9.767687579353565,95010.58654500001,4986.91,4986.91,3,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': 'b76a347c69224b4aad40dc03596f6fb3', 'price': 495.517635, 'dt': Timestamp('2013-09-05 20:00:00+0000', tz='UTC')}]",0.0
2013-09-06 20:00:00+00:00,498.22,0.0061294159799083,0.0001729909500005622,-0.06798281359254313,4.386760088494893,4.618684462410642,0.0005747116925052153,-4984.7011,85070.69909500003,14946.6,14946.6,0.0,0.14944014820679352,14946.6,14946.6,1,-0.0003919980499998133,0.14944014820679352,0.14944014820679352,"[{'status': 1, 'created': Timestamp('2013-09-05 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-06 20:00:00+0000', tz='UTC'), 'id': '436b15ee574740bd813ea668d73383a2', 'filled': 10}, {'status': 0, 'created': Timestamp('2013-09-06 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-06 20:00:00+0000', tz='UTC'), 'id': 'cd39f4497a1b435bb3f79182a7b5c043', 'filled': 0}]",2013-09-06 20:00:00+00:00,2013-09,2013-09-06 13:31:00+00:00,56.49890000002051,100017.29909500004,"[{'amount': 30, 'last_sale_price': 498.22, 'cost_basis': 497.6433635, 'sid': Equity(0 [AAPL])}]",0.0005652105614382119,1.7802364002765425,0.0,0.0,0,3.7375286521532303,90055.40019500002,9905.4,9905.4,4,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': '436b15ee574740bd813ea668d73383a2', 'price': 498.46911, 'dt': Timestamp('2013-09-06 20:00:00+0000', tz='UTC')}]",0.0
2013-09-09 20:00:00+00:00,506.17,0.01727681190522562,0.0025325824500004313,-0.12455465532336427,8.300876237884673,4.203120327660033,0.0017220821778303316,-5064.240849999998,80006.45824500003,20246.8,20246.8,0.0,0.20195652844040882,20246.8,20246.8,1,-0.0003919980499998133,0.20195652844040882,0.20195652844040882,"[{'status': 1, 'created': Timestamp('2013-09-06 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-09 20:00:00+0000', tz='UTC'), 'id': 'cd39f4497a1b435bb3f79182a7b5c043', 'filled': 10}, {'status': 0, 'created': Timestamp('2013-09-09 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-09 20:00:00+0000', tz='UTC'), 'id': '9ea4645e8dc146b28b69ce45c2dc18a5', 'filled': 0}]",2013-09-09 20:00:00+00:00,2013-09,2013-09-09 13:31:00+00:00,235.95914999999513,100253.25824500003,"[{'amount': 40, 'last_sale_price': 506.17, 'cost_basis': 499.83854387499997, 'sid': Equity(0 [AAPL])}]",0.0023591833826253072,7.387490859792648,0.0,0.0,0,48.876863159346385,85070.69909500003,14946.6,14946.6,5,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': 'cd39f4497a1b435bb3f79182a7b5c043', 'price': 506.423085, 'dt': Timestamp('2013-09-09 20:00:00+0000', tz='UTC')}]",0.0
2013-09-10 20:00:00+00:00,494.64,0.03667135357789752,-0.0021042495499995484,-0.10573248763667716,14.6816433501097,3.8203779203765147,0.0001182486518004277,-4948.8832,75057.57504500003,24732.0,24732.0,0.0,0.2478415204077893,24732.0,24732.0,1,-0.004625118506042338,0.2478415204077893,0.2478415204077893,"[{'status': 1, 'created': Timestamp('2013-09-09 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-10 20:00:00+0000', tz='UTC'), 'id': '9ea4645e8dc146b28b69ce45c2dc18a5', 'filled': 10}, {'status': 0, 'created': Timestamp('2013-09-10 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-10 20:00:00+0000', tz='UTC'), 'id': 'f598986a0ea8459fa5c5c310595bee88', 'filled': 0}]",2013-09-10 20:00:00+00:00,2013-09,2013-09-10 13:31:00+00:00,-463.6831999999995,99789.57504500003,"[{'amount': 50, 'last_sale_price': 494.64, 'cost_basis': 498.84849909999997, 'sid': Equity(0 [AAPL])}]",-0.004625118506042414,-2.396822778036603,0.0,0.0,0,-2.9231176348727907,80006.45824500003,20246.8,20246.8,6,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': '9ea4645e8dc146b28b69ce45c2dc18a5', 'price': 494.88732, 'dt': Timestamp('2013-09-10 20:00:00+0000', tz='UTC')}]",0.0
2013-09-11 20:00:00+00:00,467.71,0.0858082366332019,-0.015592735049999473,-0.3317784915909882,24.727379602351284,3.4966026795294103,-0.001510680129254767,-4679.448549999997,70378.12649500003,28062.6,28062.6,0.0,0.28507103715275145,28062.6,28062.6,1,-0.018079529600629092,0.28507103715275145,0.28507103715275145,"[{'status': 1, 'created': Timestamp('2013-09-10 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-11 20:00:00+0000', tz='UTC'), 'id': 'f598986a0ea8459fa5c5c310595bee88', 'filled': 10}, {'status': 0, 'created': Timestamp('2013-09-11 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-11 20:00:00+0000', tz='UTC'), 'id': 'c774e9e87fca4d23b10cca516fa2d20b', 'filled': 0}]",2013-09-11 20:00:00+00:00,2013-09,2013-09-11 13:31:00+00:00,-1348.8485499999952,98440.72649500004,"[{'amount': 60, 'last_sale_price': 467.71, 'cost_basis': 493.69789174999994, 'sid': Equity(0 [AAPL])}]",-0.013516928490693858,-6.548879134181323,0.0,0.0,0,-6.553605335304171,75057.57504500003,24732.0,24732.0,7,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': 'f598986a0ea8459fa5c5c310595bee88', 'price': 467.943855, 'dt': Timestamp('2013-09-11 20:00:00+0000', tz='UTC')}]",0.0
2013-09-12 20:00:00+00:00,472.69,0.08471416298378595,-0.01262846954999941,0.18168797291661595,35.69619280700741,3.388303076450413,-0.0039424468385019125,-4729.273450000001,65648.85304500004,33088.3,33088.3,0.0,0.3351149894398901,33088.3,33088.3,1,-0.018079529600629092,0.3351149894398901,0.3351149894398901,"[{'status': 1, 'created': Timestamp('2013-09-11 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-12 20:00:00+0000', tz='UTC'), 'id': 'c774e9e87fca4d23b10cca516fa2d20b', 'filled': 10}, {'status': 0, 'created': Timestamp('2013-09-12 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-12 20:00:00+0000', tz='UTC'), 'id': 'c6316f4c847c4fc2984713de4eb60827', 'filled': 0}]",2013-09-12 20:00:00+00:00,2013-09,2013-09-12 13:31:00+00:00,296.4265500000038,98737.15304500004,"[{'amount': 70, 'last_sale_price': 472.69, 'cost_basis': 490.7306707857142, 'sid': Equity(0 [AAPL])}]",0.0030112186343429492,-4.684587537254117,0.0,0.0,0,-4.947749323180693,70378.12649500003,28062.6,28062.6,8,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': 'c774e9e87fca4d23b10cca516fa2d20b', 'price': 472.92634499999997, 'dt': Timestamp('2013-09-12 20:00:00+0000', tz='UTC')}]",0.0
2013-09-13 20:00:00+00:00,464.9,0.0819822252292075,-0.01810481454999957,0.11535242536996702,58.035514581568684,3.1725532577922304,-0.00422688184022761,-4651.3345000000045,60997.518545000035,37192.0,37192.0,0.0,0.3787777000144368,37192.0,37192.0,1,-0.020585263123883805,0.3787777000144368,0.3787777000144368,"[{'status': 1, 'created': Timestamp('2013-09-12 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-13 20:00:00+0000', tz='UTC'), 'id': 'c6316f4c847c4fc2984713de4eb60827', 'filled': 10}, {'status': 0, 'created': Timestamp('2013-09-13 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-13 20:00:00+0000', tz='UTC'), 'id': 'dafa3c8edc924967819e84af341d3c5a', 'filled': 0}]",2013-09-13 20:00:00+00:00,2013-09,2013-09-13 13:31:00+00:00,-547.6345000000147,98189.51854500003,"[{'amount': 80, 'last_sale_price': 464.9, 'cost_basis': 487.5310181875, 'sid': Equity(0 [AAPL])}]",-0.005546387384193996,-6.197138607620362,0.0,0.0,0,-6.263267136041985,65648.85304500004,33088.3,33088.3,9,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': 'c6316f4c847c4fc2984713de4eb60827', 'price': 465.13244999999995, 'dt': Timestamp('2013-09-13 20:00:00+0000', tz='UTC')}]",0.0
2013-09-16 20:00:00+00:00,450.12,0.09229858498423932,-0.029951420549999552,-0.11617353662602602,92.88658767735869,2.9912204861649725,-0.0043702739980491356,-4503.4605999999985,56494.05794500003,40510.8,40510.8,0.0,0.4176161983863621,40510.8,40510.8,1,-0.032401942409308264,0.4176161983863621,0.4176161983863621,"[{'status': 1, 'created': Timestamp('2013-09-13 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-16 20:00:00+0000', tz='UTC'), 'id': 'dafa3c8edc924967819e84af341d3c5a', 'filled': 10}, {'status': 0, 'created': Timestamp('2013-09-16 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-16 20:00:00+0000', tz='UTC'), 'id': 'b4a34a14851c49c4a5b1ddd463c0c727', 'filled': 0}]",2013-09-16 20:00:00+00:00,2013-09,2013-09-16 13:31:00+00:00,-1184.660600000003,97004.85794500003,"[{'amount': 90, 'last_sale_price': 450.12, 'cost_basis': 483.3993561666667, 'sid': Equity(0 [AAPL])}]",-0.012065041335925009,-8.248108392898992,0.0,0.0,0,-7.773854666137011,60997.518545000035,37192.0,37192.0,10,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': 'dafa3c8edc924967819e84af341d3c5a', 'price': 450.34506, 'dt': Timestamp('2013-09-16 20:00:00+0000', tz='UTC')}]",0.0
2013-09-17 20:00:00+00:00,455.32,0.09523002817997665,-0.025294286549999323,0.6515179221992062,101.05022338280655,3.7084920027575885,-0.009058242671979015,-4555.486600000004,51938.571345000026,45532.0,45532.0,0.0,0.46713586851602734,45532.0,45532.0,1,-0.032401942409308264,0.46713586851602734,0.46713586851602734,"[{'status': 1, 'created': Timestamp('2013-09-16 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-17 20:00:00+0000', tz='UTC'), 'id': 'b4a34a14851c49c4a5b1ddd463c0c727', 'filled': 10}, {'status': 0, 'created': Timestamp('2013-09-17 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-17 20:00:00+0000', tz='UTC'), 'id': '08aea6f27ae142fa9cad4da5d569b20b', 'filled': 0}]",2013-09-17 20:00:00+00:00,2013-09,2013-09-17 13:31:00+00:00,465.7134000000078,97470.57134500003,"[{'amount': 100, 'last_sale_price': 455.32, 'cost_basis': 480.61428655000003, 'sid': Equity(0 [AAPL])}]",0.00480092863250281,-6.112523196913666,0.0,0.0,0,-6.234157789128448,56494.05794500003,40510.8,40510.8,11,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': 'b4a34a14851c49c4a5b1ddd463c0c727', 'price': 455.54766, 'dt': Timestamp('2013-09-17 20:00:00+0000', tz='UTC')}]",0.0
2013-09-18 20:00:00+00:00,464.68,0.1058894323959371,-0.015957620549999274,0.3551483096471742,175.8716518396925,3.644573970847774,-0.004903048271587206,-4649.133400000006,47289.43794500002,51114.8,51114.8,0.0,0.5194369781977177,51114.8,51114.8,1,-0.032401942409308264,0.5194369781977177,0.5194369781977177,"[{'status': 1, 'created': Timestamp('2013-09-17 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-18 20:00:00+0000', tz='UTC'), 'id': '08aea6f27ae142fa9cad4da5d569b20b', 'filled': 10}, {'status': 0, 'created': Timestamp('2013-09-18 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-18 20:00:00+0000', tz='UTC'), 'id': 'd32ad2e6a7414d4fa9c381db9f7fda21', 'filled': 0}]",2013-09-18 20:00:00+00:00,2013-09,2013-09-18 13:31:00+00:00,933.6665999999968,98404.23794500003,"[{'amount': 110, 'last_sale_price': 464.68, 'cost_basis': 479.18692777272736, 'sid': Equity(0 [AAPL])}]",0.009578958932078718,-3.1394033522166715,0.0,0.0,0,-3.7185821100793883,51938.571345000026,45532.0,45532.0,12,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': '08aea6f27ae142fa9cad4da5d569b20b', 'price': 464.91234000000003, 'dt': Timestamp('2013-09-18 20:00:00+0000', tz='UTC')}]",0.0
2013-09-19 20:00:00+00:00,472.3,0.11020357799211118,-0.007599335549999475,0.9738055413167003,223.8805091350812,3.7082504119875077,-0.008284621235684773,-4725.371500000001,42564.06644500002,56676.0,56676.0,0.0,0.5710999803835328,56676.0,56676.0,1,-0.032401942409308264,0.5710999803835328,0.5710999803835328,"[{'status': 1, 'created': Timestamp('2013-09-18 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-19 20:00:00+0000', tz='UTC'), 'id': 'd32ad2e6a7414d4fa9c381db9f7fda21', 'filled': 10}, {'status': 0, 'created': Timestamp('2013-09-19 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-19 20:00:00+0000', tz='UTC'), 'id': '0ea728602b0b47edbadac74336409c6a', 'filled': 0}]",2013-09-19 20:00:00+00:00,2013-09,2013-09-19 13:31:00+00:00,835.8284999999887,99240.06644500002,"[{'amount': 120, 'last_sale_price': 472.3, 'cost_basis': 478.63277962500007, 'sid': Equity(0 [AAPL])}]",0.00849382625641737,-1.2904170245673507,0.0,0.0,0,-1.655710754999819,47289.43794500002,51114.8,51114.8,13,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': 'd32ad2e6a7414d4fa9c381db9f7fda21', 'price': 472.53615, 'dt': Timestamp('2013-09-19 20:00:00+0000', tz='UTC')}]",0.0
2013-09-20 20:00:00+00:00,467.41,0.10830564691281988,-0.013490806049999526,0.42307565082600845,272.6874121593657,3.808955658210768,-0.005131918195999512,-4676.4470500000025,37887.619395000016,60763.3,60763.3,0.0,0.6159425616369847,60763.3,60763.3,1,-0.032401942409308264,0.6159425616369847,0.6159425616369847,"[{'status': 1, 'created': Timestamp('2013-09-19 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-20 20:00:00+0000', tz='UTC'), 'id': '0ea728602b0b47edbadac74336409c6a', 'filled': 10}, {'status': 0, 'created': Timestamp('2013-09-20 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-20 20:00:00+0000', tz='UTC'), 'id': '45a31ab36a2b47768eceb9b7f796ce8e', 'filled': 0}]",2013-09-20 20:00:00+00:00,2013-09,2013-09-20 13:31:00+00:00,-589.1470499999996,98650.91939500002,"[{'amount': 130, 'last_sale_price': 467.41, 'cost_basis': 477.7875431153847, 'sid': Equity(0 [AAPL])}]",-0.005936584598384087,-2.205880741779291,0.0,0.0,0,-2.7615442096242027,42564.06644500002,56676.0,56676.0,14,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': '0ea728602b0b47edbadac74336409c6a', 'price': 467.643705, 'dt': Timestamp('2013-09-20 20:00:00+0000', tz='UTC')}]",0.0
2013-09-23 20:00:00+00:00,490.64,0.16613001150278736,0.016683561950000314,-0.9585215786076223,526.1384441973966,4.043984736289337,0.009190024063755556,-4908.8631999999925,32978.756195000016,68689.59999999999,68689.59999999999,0.0,0.6756241821029669,68689.59999999999,68689.59999999999,1,-0.032401942409308264,0.6756241821029669,0.6756241821029669,"[{'status': 1, 'created': Timestamp('2013-09-20 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-23 20:00:00+0000', tz='UTC'), 'id': '45a31ab36a2b47768eceb9b7f796ce8e', 'filled': 10}, {'status': 0, 'created': Timestamp('2013-09-23 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-23 20:00:00+0000', tz='UTC'), 'id': 'f46fbad137574c319b840b3882083d69', 'filled': 0}]",2013-09-23 20:00:00+00:00,2013-09,2013-09-23 13:31:00+00:00,3017.4367999999813,101668.356195,"[{'amount': 140, 'last_sale_price': 490.64, 'cost_basis': 478.7231700357143, 'sid': Equity(0 [AAPL])}]",0.030587011438972134,1.7509162744042195,0.0,0.0,0,3.4802781634265556,37887.619395000016,60763.3,60763.3,15,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': '45a31ab36a2b47768eceb9b7f796ce8e', 'price': 490.88532, 'dt': Timestamp('2013-09-23 20:00:00+0000', tz='UTC')}]",0.0
2013-09-24 20:00:00+00:00,489.1,0.16102998122880147,0.014503006950000508,-1.0195835687136028,792.9489485931053,3.90910071520293,0.009292869195148528,-4893.455499999996,28085.300695000016,73365.0,73365.0,0.0,0.7231619768241436,73365.0,73365.0,1,-0.032401942409308264,0.7231619768241436,0.7231619768241436,"[{'status': 1, 'created': Timestamp('2013-09-23 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-24 20:00:00+0000', tz='UTC'), 'id': 'f46fbad137574c319b840b3882083d69', 'filled': 10}, {'status': 0, 'created': Timestamp('2013-09-24 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-24 20:00:00+0000', tz='UTC'), 'id': '09619b87e01d4f77b2d63eb6f01765a9', 'filled': 0}]",2013-09-24 20:00:00+00:00,2013-09,2013-09-24 13:31:00+00:00,-218.05549999998766,101450.30069500001,"[{'amount': 150, 'last_sale_price': 489.1, 'cost_basis': 479.4313287, 'sid': Equity(0 [AAPL])}]",-0.0021447725542227403,1.483696312044284,0.0,0.0,0,2.9361449751284936,32978.756195000016,68689.59999999999,68689.59999999999,16,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': 'f46fbad137574c319b840b3882083d69', 'price': 489.34455, 'dt': Timestamp('2013-09-24 20:00:00+0000', tz='UTC')}]",0.0
2013-09-25 20:00:00+00:00,481.53,0.1627990681648683,0.003123830450000531,-1.3429853083558425,1138.4548103126556,3.8053821973505073,0.010466500703268584,-4817.717649999991,23267.583045000018,77044.79999999999,77044.79999999999,0.0,0.768048745940347,77044.79999999999,77044.79999999999,1,-0.032401942409308264,0.768048745940347,0.768048745940347,"[{'status': 1, 'created': Timestamp('2013-09-24 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0.01, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-25 20:00:00+0000', tz='UTC'), 'id': '09619b87e01d4f77b2d63eb6f01765a9', 'filled': 10}, {'status': 0, 'created': Timestamp('2013-09-25 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0 [AAPL]), 'dt': Timestamp('2013-09-25 20:00:00+0000', tz='UTC'), 'id': '6dd5ec5c88024a38ae1493742e24dc9b', 'filled': 0}]",2013-09-25 20:00:00+00:00,2013-09,2013-09-25 13:31:00+00:00,-1137.917650000003,100312.38304500001,"[{'amount': 160, 'last_sale_price': 481.53, 'cost_basis': 479.57760596874994, 'sid': Equity(0 [AAPL])}]",-0.011216503472188166,0.3599364992330497,0.0,0.0,0,0.6512086558671378,28085.300695000016,73365.0,73365.0,17,"[{'commission': None, 'amount': 10, 'sid': Equity(0 [AAPL]), 'order_id': '09619b87e01d4f77b2d63eb6f01765a9', 'price': 481.770765, 'dt': Timestamp('2013-09-25 20:00:00+0000', tz='UTC')}]",0.0
